strain	virus	gene	host	accession	date	location	region	country	database	authors	url	title	journal	paper_url
HSV1-CULTURE-G10_MH160375_2023-10-27	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	MH160375	2023-10-27	?	?	?	BioProject: PRJNA338014	Greninger et al	https://www.ncbi.nlm.nih.gov/nuccore/MH160375	Ultrasensitive capture of human herpes simplex virus genomes	bioRxivorg (2018) In press	?
HSV1-ORIGINAL-H2_MH160377_2023-10-27	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	MH160377	2023-10-27	?	?	?	BioProject: PRJNA338014	Greninger et al	https://www.ncbi.nlm.nih.gov/nuccore/MH160377	Ultrasensitive capture of human herpes simplex virus genomes	bioRxivorg (2018) In press	?
HSV1-ORIGINAL-G8_MH160383_2023-10-27	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	MH160383	2023-10-27	?	?	?	BioProject: PRJNA338014	Greninger et al	https://www.ncbi.nlm.nih.gov/nuccore/MH160383	Ultrasensitive capture of human herpes simplex virus genomes	bioRxivorg (2018) In press	?
HSV1-CULTURE-G6_MH160389_2023-10-27	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	MH160389	2023-10-27	?	?	?	BioProject: PRJNA338014	Greninger et al	https://www.ncbi.nlm.nih.gov/nuccore/MH160389	Ultrasensitive capture of human herpes simplex virus genomes	bioRxivorg (2018) In press	?
HSV-R-13_KY922718_2017-09-26	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KY922718	2017-09-26	?	?	?	?	Pandey et al	https://www.ncbi.nlm.nih.gov/nuccore/KY922718	Father-to-son transmission of herpes simplex virus results in	Unpublished	?
Kdelta25_26_MF156584_2017-09-21	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	MF156584	2017-09-21	?	?	?	BioProject: PRJNA386147	Oldfield et al	https://www.ncbi.nlm.nih.gov/nuccore/MF156584	Genome-wide engineering of an infectious clone of herpes simplex	Proc. Natl. Acad. Sci. U.S.A. (2017) In press	https://pubmed.ncbi.nlm.nih.gov/28928148
Sample5_KY274364_2007-XX-XX	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KY274364	2007-XX-XX	USA	North America	USA	?	Minaya et al	https://www.ncbi.nlm.nih.gov/nuccore/KY274364	The herpevac trial for women: Sequence analysis of glycoproteins	PLoS ONE 12 (4), E0176687 (2017)	https://pubmed.ncbi.nlm.nih.gov/28448558
Sample11_KY274366_2008-XX-XX	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KY274366	2008-XX-XX	USA	North America	USA	?	Minaya et al	https://www.ncbi.nlm.nih.gov/nuccore/KY274366	The herpevac trial for women: Sequence analysis of glycoproteins	PLoS ONE 12 (4), E0176687 (2017)	https://pubmed.ncbi.nlm.nih.gov/28448558
CM1_KX791800_2016-10-24	Human alphaherpesvirus 1	HSV1_gB	?	KX791800	2016-10-24	USA: Lexington, KY	North America	USA	BioProject: PRJNA73477	Danaher et al	https://www.ncbi.nlm.nih.gov/nuccore/KX791800	HSV-1 clinical isolates with unique in vivo and in vitro phenotypes	J. Neurovirol. (2016) In press	https://pubmed.ncbi.nlm.nih.gov/27739035
CM7_KX791907_2016-10-24	Human alphaherpesvirus 1	HSV1_gB	?	KX791907	2016-10-24	USA: Lexington, KY	North America	USA	BioProject: PRJNA73477	Danaher et al	https://www.ncbi.nlm.nih.gov/nuccore/KX791907	HSV-1 clinical isolates with unique in vivo and in vitro phenotypes	J. Neurovirol. (2016) In press	https://pubmed.ncbi.nlm.nih.gov/27739035
172_2010_LT594105_2018-06-15	Human alphaherpesvirus 1	HSV1_gB	?	LT594105	2018-06-15	?	?	?	BioProject: PRJEB14190	. et al	https://www.ncbi.nlm.nih.gov/nuccore/LT594105	?	Unpublished	?
1319_2005_LT594108_2018-06-15	Human alphaherpesvirus 1	HSV1_gB	?	LT594108	2018-06-15	?	?	?	BioProject: PRJEB14190	. et al	https://www.ncbi.nlm.nih.gov/nuccore/LT594108	?	Unpublished	?
270_2007_LT594109_2018-06-15	Human alphaherpesvirus 1	HSV1_gB	?	LT594109	2018-06-15	?	?	?	BioProject: PRJEB14190	. et al	https://www.ncbi.nlm.nih.gov/nuccore/LT594109	?	Unpublished	?
66_2007_LT594110_2018-06-15	Human alphaherpesvirus 1	HSV1_gB	?	LT594110	2018-06-15	?	?	?	BioProject: PRJEB14190	. et al	https://www.ncbi.nlm.nih.gov/nuccore/LT594110	?	Unpublished	?
1394_2005_LT594111_2018-06-15	Human alphaherpesvirus 1	HSV1_gB	?	LT594111	2018-06-15	?	?	?	BioProject: PRJEB14190	. et al	https://www.ncbi.nlm.nih.gov/nuccore/LT594111	?	Unpublished	?
369_2007_LT594112_2018-06-15	Human alphaherpesvirus 1	HSV1_gB	?	LT594112	2018-06-15	?	?	?	BioProject: PRJEB14190	. et al	https://www.ncbi.nlm.nih.gov/nuccore/LT594112	?	Unpublished	?
160_1982_LT594192_2018-06-15	Human alphaherpesvirus 1	HSV1_gB	?	LT594192	2018-06-15	?	?	?	BioProject: PRJEB14190	Pfaff et al	https://www.ncbi.nlm.nih.gov/nuccore/LT594192	Direct Submission	Submitted (10-JUN-2016) Friedrich-Loeffler-Institut, Institute of	?
p5A_LT608134_2016-08-19	Human alphaherpesvirus 1	HSV1_gB	?	LT608134	2016-08-19	?	?	?	BioProject: PRJEB11729	Karamitros et al	https://www.ncbi.nlm.nih.gov/nuccore/LT608134	Direct Submission	Submitted (24-MAY-2016) ZOOLOGY DEPARTMENT, UNIVERSITY OF OXFORD,	?
IV-2_KX265023_2016-07-02	Human alphaherpesvirus 1	HSV1_gB	?	KX265023	2016-07-02	?	?	?	?	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/KX265023	Mapping Murine Corneal Neovascularization and Weight Loss Virulence	J. Virol. (2016) In press	?
914-N3_KX265029_2016-07-02	Human alphaherpesvirus 1	HSV1_gB	?	KX265029	2016-07-02	?	?	?	?	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/KX265029	Mapping Murine Corneal Neovascularization and Weight Loss Virulence	J. Virol. (2016) In press	?
IV-1_KX265034_2016-07-02	Human alphaherpesvirus 1	HSV1_gB	?	KX265034	2016-07-02	?	?	?	?	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/KX265034	Mapping Murine Corneal Neovascularization and Weight Loss Virulence	J. Virol. (2016) In press	?
20-14-2_KX265045_2016-07-02	Human alphaherpesvirus 1	HSV1_gB	?	KX265045	2016-07-02	?	?	?	?	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/KX265045	Mapping Murine Corneal Neovascularization and Weight Loss Virulence	J. Virol. (2016) In press	?
914-R2_KX265046_2016-07-02	Human alphaherpesvirus 1	HSV1_gB	?	KX265046	2016-07-02	?	?	?	?	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/KX265046	Mapping Murine Corneal Neovascularization and Weight Loss Virulence	J. Virol. (2016) In press	?
p2A_LT576866_2016-05-26	Human alphaherpesvirus 1	HSV1_gB	?	LT576866	2016-05-26	?	?	?	BioProject: PRJEB11729	Karamitros et al	https://www.ncbi.nlm.nih.gov/nuccore/LT576866	Direct Submission	Submitted (24-MAY-2016) ZOOLOGY DEPARTMENT, UNIVERSITY OF OXFORD,	?
p17_LT576867_2016-05-26	Human alphaherpesvirus 1	HSV1_gB	?	LT576867	2016-05-26	?	?	?	BioProject: PRJEB11729	Karamitros et al	https://www.ncbi.nlm.nih.gov/nuccore/LT576867	Direct Submission	Submitted (24-MAY-2016) ZOOLOGY DEPARTMENT, UNIVERSITY OF OXFORD,	?
p1A_LT576868_2016-05-26	Human alphaherpesvirus 1	HSV1_gB	?	LT576868	2016-05-26	?	?	?	BioProject: PRJEB11729	Karamitros et al	https://www.ncbi.nlm.nih.gov/nuccore/LT576868	Direct Submission	Submitted (24-MAY-2016) ZOOLOGY DEPARTMENT, UNIVERSITY OF OXFORD,	?
5B_LT576871_2016-05-26	Human alphaherpesvirus 1	HSV1_gB	?	LT576871	2016-05-26	?	?	?	BioProject: PRJEB11729	Karamitros et al	https://www.ncbi.nlm.nih.gov/nuccore/LT576871	Direct Submission	Submitted (24-MAY-2016) ZOOLOGY DEPARTMENT, UNIVERSITY OF OXFORD,	?
L2_KT780616_2016-03-07	Human alphaherpesvirus 1	HSV1_gB	?	KT780616	2016-03-07	Russia	Europe	Russia	?	Skoblov et al	https://www.ncbi.nlm.nih.gov/nuccore/KT780616	Genome Sequence of Herpes Simplex Virus 1 Strain L2	Unpublished	?
KOS_KT899744_1964-XX-XX	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KT899744	1964-XX-XX	USA	North America	USA	?	Colgrove et al	https://www.ncbi.nlm.nih.gov/nuccore/KT899744	History and genomic sequence analysis of the herpes simplex virus 1	Virology 487, 215-221 (2015)	https://pubmed.ncbi.nlm.nih.gov/26547038
KOS79_KT425109_2015-11-08	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KT425109	2015-11-08	?	?	?	?	Bowen et al	https://www.ncbi.nlm.nih.gov/nuccore/KT425109	Genetic Distance in Herpes Simplex Virus Isolates of the Same	Unpublished	?
3M_KR011282_2015-05-13	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KR011282	2015-05-13	?	?	?	?	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/KR011282	Recombination Analysis of Herpes Simplex Virus Type 1 Reveals a	J. Virol. (2015) In press	https://pubmed.ncbi.nlm.nih.gov/25926637
10-6-2_KR011306_2015-05-13	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KR011306	2015-05-13	?	?	?	?	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/KR011306	Recombination Analysis of Herpes Simplex Virus Type 1 Reveals a	J. Virol. (2015) In press	https://pubmed.ncbi.nlm.nih.gov/25926637
HSV-1_0116209_India_2011_KJ847330_2011-XX-XX	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KJ847330	2011-XX-XX	India	Asia	India	?	Bondre et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ847330	Full-length genomic characterization of the clinical herpes simplex	Unpublished	?
KOS_KM222722_2010-XX-XX	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KM222722	2010-XX-XX	USA	North America	USA	?	Parsons et al	https://www.ncbi.nlm.nih.gov/nuccore/KM222722	Rapid genome assembly and comparison decode intrastrain variation	MBio 6 (2), e02213-14 (2015)	https://pubmed.ncbi.nlm.nih.gov/25827418
KOS_KM222723_2010-XX-XX	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KM222723	2010-XX-XX	USA	North America	USA	?	Parsons et al	https://www.ncbi.nlm.nih.gov/nuccore/KM222723	Rapid genome assembly and comparison decode intrastrain variation	MBio 6 (2), e02213-14 (2015)	https://pubmed.ncbi.nlm.nih.gov/25827418
F_KM222724_2010-XX-XX	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KM222724	2010-XX-XX	USA	North America	USA	?	Parsons et al	https://www.ncbi.nlm.nih.gov/nuccore/KM222724	Rapid genome assembly and comparison decode intrastrain variation	MBio 6 (2), e02213-14 (2015)	https://pubmed.ncbi.nlm.nih.gov/25827418
F_KM222725_2010-XX-XX	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KM222725	2010-XX-XX	USA	North America	USA	?	Parsons et al	https://www.ncbi.nlm.nih.gov/nuccore/KM222725	Rapid genome assembly and comparison decode intrastrain variation	MBio 6 (2), e02213-14 (2015)	https://pubmed.ncbi.nlm.nih.gov/25827418
H166syn_KM222727_1980-XX-XX	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	KM222727	1980-XX-XX	USA	North America	USA	?	Parsons et al	https://www.ncbi.nlm.nih.gov/nuccore/KM222727	Rapid genome assembly and comparison decode intrastrain variation	MBio 6 (2), e02213-14 (2015)	https://pubmed.ncbi.nlm.nih.gov/25827418
RH2_AB618031_2016-12-22	Human alphaherpesvirus 1	HSV1_gB	?	AB618031	2016-12-22	?	?	?	BioProject: PRJDB2363	Takahashi et al	https://www.ncbi.nlm.nih.gov/nuccore/AB618031	Sequence of a fusogenic herpes simplex virus, RH2, for oncolytic	J. Gen. Virol. 94 (PT 4), 726-737 (2013)	https://pubmed.ncbi.nlm.nih.gov/23239570
McKrae_JQ730035_2012-03-01	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	JQ730035	2012-03-01	USA	North America	USA	?	Watson et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ730035	Sequence and comparative analysis of the genome of HSV-1 strain	Virology 433 (2), 528-537 (2012)	https://pubmed.ncbi.nlm.nih.gov/23021301
McKrae_JQ320080_2011-12-15	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	JQ320080	2011-12-15	USA	North America	USA	?	Chowdhury et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ320080	Predicted amino acid sequences of herpes simplex virus type 1	Unpublished	?
CJ311_JN420338_2011-11-02	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	JN420338	2011-11-02	USA: Seattle, Washington	North America	USA	?	Kolb et al	https://www.ncbi.nlm.nih.gov/nuccore/JN420338	Multiplex Sequencing of Seven Ocular Herpes Simplex Virus Type-1	Invest. Ophthalmol. Vis. Sci. (2011) In press	https://pubmed.ncbi.nlm.nih.gov/22016062
CJ360_JN420339_2011-11-02	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	JN420339	2011-11-02	USA: Seattle, Washington	North America	USA	?	Kolb et al	https://www.ncbi.nlm.nih.gov/nuccore/JN420339	Multiplex Sequencing of Seven Ocular Herpes Simplex Virus Type-1	Invest. Ophthalmol. Vis. Sci. (2011) In press	https://pubmed.ncbi.nlm.nih.gov/22016062
CJ394_JN420340_2011-11-02	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	JN420340	2011-11-02	USA: Seattle, Washington	North America	USA	?	Kolb et al	https://www.ncbi.nlm.nih.gov/nuccore/JN420340	Multiplex Sequencing of Seven Ocular Herpes Simplex Virus Type-1	Invest. Ophthalmol. Vis. Sci. (2011) In press	https://pubmed.ncbi.nlm.nih.gov/22016062
CJ970_JN420341_2011-11-02	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	JN420341	2011-11-02	USA: Seattle, Washington	North America	USA	?	Kolb et al	https://www.ncbi.nlm.nih.gov/nuccore/JN420341	Multiplex Sequencing of Seven Ocular Herpes Simplex Virus Type-1	Invest. Ophthalmol. Vis. Sci. (2011) In press	https://pubmed.ncbi.nlm.nih.gov/22016062
E06_HM585496_2013-10-22	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	HM585496	2013-10-22	Kenya	Africa	Kenya	?	Davison et al	https://www.ncbi.nlm.nih.gov/nuccore/HM585496	Evolution of sexually transmitted and sexually transmissible human	Ann. N. Y. Acad. Sci. 1230 (1), E37-E49 (2011)	https://pubmed.ncbi.nlm.nih.gov/22417106
E08_HM585498_2013-10-22	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	HM585498	2013-10-22	Kenya	Africa	Kenya	?	Davison et al	https://www.ncbi.nlm.nih.gov/nuccore/HM585498	Evolution of sexually transmitted and sexually transmissible human	Ann. N. Y. Acad. Sci. 1230 (1), E37-E49 (2011)	https://pubmed.ncbi.nlm.nih.gov/22417106
E10_HM585499_2013-10-22	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	HM585499	2013-10-22	Kenya	Africa	Kenya	?	Davison et al	https://www.ncbi.nlm.nih.gov/nuccore/HM585499	Evolution of sexually transmitted and sexually transmissible human	Ann. N. Y. Acad. Sci. 1230 (1), E37-E49 (2011)	https://pubmed.ncbi.nlm.nih.gov/22417106
E12_HM585501_2013-10-22	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	HM585501	2013-10-22	Kenya	Africa	Kenya	?	Davison et al	https://www.ncbi.nlm.nih.gov/nuccore/HM585501	Evolution of sexually transmitted and sexually transmissible human	Ann. N. Y. Acad. Sci. 1230 (1), E37-E49 (2011)	https://pubmed.ncbi.nlm.nih.gov/22417106
E13_HM585502_2013-10-22	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	HM585502	2013-10-22	Kenya	Africa	Kenya	?	Davison et al	https://www.ncbi.nlm.nih.gov/nuccore/HM585502	Evolution of sexually transmitted and sexually transmissible human	Ann. N. Y. Acad. Sci. 1230 (1), E37-E49 (2011)	https://pubmed.ncbi.nlm.nih.gov/22417106
E22_HM585504_2013-10-22	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	HM585504	2013-10-22	Kenya	Africa	Kenya	?	Davison et al	https://www.ncbi.nlm.nih.gov/nuccore/HM585504	Evolution of sexually transmitted and sexually transmissible human	Ann. N. Y. Acad. Sci. 1230 (1), E37-E49 (2011)	https://pubmed.ncbi.nlm.nih.gov/22417106
E03_HM585509_2013-10-22	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	HM585509	2013-10-22	Kenya	Africa	Kenya	?	Davison et al	https://www.ncbi.nlm.nih.gov/nuccore/HM585509	Evolution of sexually transmitted and sexually transmissible human	Ann. N. Y. Acad. Sci. 1230 (1), E37-E49 (2011)	https://pubmed.ncbi.nlm.nih.gov/22417106
E14_HM585510_2013-10-22	Human alphaherpesvirus 1	HSV1_gB	Homo sapiens	HM585510	2013-10-22	Kenya	Africa	Kenya	?	Davison et al	https://www.ncbi.nlm.nih.gov/nuccore/HM585510	Evolution of sexually transmitted and sexually transmissible human	Ann. N. Y. Acad. Sci. 1230 (1), E37-E49 (2011)	https://pubmed.ncbi.nlm.nih.gov/22417106
H129_GU734772_2010-04-27	Human alphaherpesvirus 1	HSV1_gB	?	GU734772	2010-04-27	?	?	?	BioProject: PRJNA43419	Szpara et al	https://www.ncbi.nlm.nih.gov/nuccore/GU734772	Sequence variability in clinical and laboratory isolates of herpes	J. Virol. 84 (10), 5303-5313 (2010)	https://pubmed.ncbi.nlm.nih.gov/20219902
gC-39-S_EF177452_2007-10-09	Human alphaherpesvirus 1	HSV1_gB	?	EF177452	2007-10-09	?	?	?	?	Ekblad et al	https://www.ncbi.nlm.nih.gov/nuccore/EF177452	Molecular basis for resistance of herpes simplex virus type 1	Virology 367 (2), 244-252 (2007)	https://pubmed.ncbi.nlm.nih.gov/17604805
gC-39-R6_EF177453_2007-10-09	Human alphaherpesvirus 1	HSV1_gB	?	EF177453	2007-10-09	?	?	?	?	Ekblad et al	https://www.ncbi.nlm.nih.gov/nuccore/EF177453	Molecular basis for resistance of herpes simplex virus type 1	Virology 367 (2), 244-252 (2007)	https://pubmed.ncbi.nlm.nih.gov/17604805
MP-S_EF177454_2007-10-09	Human alphaherpesvirus 1	HSV1_gB	?	EF177454	2007-10-09	?	?	?	?	Ekblad et al	https://www.ncbi.nlm.nih.gov/nuccore/EF177454	Molecular basis for resistance of herpes simplex virus type 1	Virology 367 (2), 244-252 (2007)	https://pubmed.ncbi.nlm.nih.gov/17604805
MP-R15_EF177455_2007-10-09	Human alphaherpesvirus 1	HSV1_gB	?	EF177455	2007-10-09	?	?	?	?	Ekblad et al	https://www.ncbi.nlm.nih.gov/nuccore/EF177455	Molecular basis for resistance of herpes simplex virus type 1	Virology 367 (2), 244-252 (2007)	https://pubmed.ncbi.nlm.nih.gov/17604805
KOScAC2_EF157309_2007-10-09	Human alphaherpesvirus 1	HSV1_gB	?	EF157309	2007-10-09	?	?	?	?	Ekblad et al	https://www.ncbi.nlm.nih.gov/nuccore/EF157309	Molecular basis for resistance of herpes simplex virus type 1	Virology 367 (2), 244-252 (2007)	https://pubmed.ncbi.nlm.nih.gov/17604805
KOScA3_EF157311_2007-10-09	Human alphaherpesvirus 1	HSV1_gB	?	EF157311	2007-10-09	?	?	?	?	Ekblad et al	https://www.ncbi.nlm.nih.gov/nuccore/EF157311	Molecular basis for resistance of herpes simplex virus type 1	Virology 367 (2), 244-252 (2007)	https://pubmed.ncbi.nlm.nih.gov/17604805
HF_DQ889502_2007-05-04	Human alphaherpesvirus 1	HSV1_gB	?	DQ889502	2007-05-04	?	?	?	?	Ushijima et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ889502	Determination and analysis of the DNA sequence of highly attenuated	Microbes Infect. 9 (2), 142-149 (2007)	https://pubmed.ncbi.nlm.nih.gov/17218138
MTD-1730_AB252863_2009-02-10	Human alphaherpesvirus 1	HSV1_gB	?	AB252863	2009-02-10	Japan: Toyama	Asia	Japan	?	Suzuki et al	https://www.ncbi.nlm.nih.gov/nuccore/AB252863	Analysis of genetic stability of essential genes in clinically	Unpublished	?
KOS_AF311740_2001-01-24	Human alphaherpesvirus 1	HSV1_gB	?	AF311740	2001-01-24	?	?	?	?	Pertel et al	https://www.ncbi.nlm.nih.gov/nuccore/AF311740	Cell fusion induced by herpes simplex virus glycoproteins gB, gD,	Virology 279 (1), 313-324 (2001)	https://pubmed.ncbi.nlm.nih.gov/11145912
+GC_AF259899_2000-05-16	Human alphaherpesvirus 1	HSV1_gB	?	AF259899	2000-05-16	?	?	?	?	Ling et al	https://www.ncbi.nlm.nih.gov/nuccore/AF259899	A viral genetic element involved in a rabbit model of herpes	Unpublished	?
HSZP_AF097023_2000-04-07	Human alphaherpesvirus 1	HSV1_gB	?	AF097023	2000-04-07	?	?	?	?	Kosovsky et al	https://www.ncbi.nlm.nih.gov/nuccore/AF097023	Herpes simplex virus 1 (HSV-1) strain HSZP glycoprotein B gene:	Virus Genes 20 (1), 27-33 (2000)	https://pubmed.ncbi.nlm.nih.gov/10766304
S65444_2016-07-26	Human alphaherpesvirus 1	HSV1_gB	?	S65444	2016-07-26	?	?	?	?	Yuhasz et al	https://www.ncbi.nlm.nih.gov/nuccore/S65444	Glycoprotein B is a specific determinant of herpes simplex virus	J. Virol. 67 (10), 5948-5954 (1993)	https://pubmed.ncbi.nlm.nih.gov/8396662
M21629_1994-07-01	Human alphaherpesvirus 1	HSV1_gB	?	M21629	1994-07-01	?	?	?	?	Hammerschmidt et al	https://www.ncbi.nlm.nih.gov/nuccore/M21629	Conservation of a gene cluster including glycoprotein B in bovine	Virology 165 (2), 388-405 (1988)	https://pubmed.ncbi.nlm.nih.gov/2841793
17_X14112_2008-10-23	Human alphaherpesvirus 1	HSV1_gB	?	X14112	2008-10-23	?	?	?	?	McGeoch et al	https://www.ncbi.nlm.nih.gov/nuccore/X14112	Sequence determination and genetic content of the short unique	J. Mol. Biol. 181 (1), 1-13 (1985)	https://pubmed.ncbi.nlm.nih.gov/2984429
