strain	virus	gene	host	accession	date	location	region	country	database	authors	url	title	journal	paper_url
JM_Saliva_20_MG298900_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298900	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298900	Epstein Barr virus genome variation	Unpublished	?
JM_Saliva_33_MG298901_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298901	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298901	Epstein Barr virus genome variation	Unpublished	?
JM_Saliva_5_MG298902_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298902	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298902	Epstein Barr virus genome variation	Unpublished	?
RK_LCL_H12_MG298907_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298907	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298907	Epstein Barr virus genome variation	Unpublished	?
RK_LCL_H35_MG298909_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298909	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298909	Epstein Barr virus genome variation	Unpublished	?
RK_LCL_L12_MG298910_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298910	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298910	Epstein Barr virus genome variation	Unpublished	?
RK_LCL_L5_MG298916_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298916	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298916	Epstein Barr virus genome variation	Unpublished	?
DF_Tonsil_T156_BWA_MG298917_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298917	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298917	Epstein Barr virus genome variation	Unpublished	?
JC_039_BWA_MG298926_2015-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG298926	2015-XX-XX	United Kingdom	Europe	United Kingdom	?	Palser et al	https://www.ncbi.nlm.nih.gov/nuccore/MG298926	Epstein Barr virus genome variation	Unpublished	?
Mutu-GC1_MG021308_2013-04-22	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG021308	2013-04-22	Poland	Europe	Poland	?	Borozan et al	https://www.ncbi.nlm.nih.gov/nuccore/MG021308	Analysis of Epstein-Barr Virus Genomes and Expression Profiles in	J. Virol. (2017) In press	https://pubmed.ncbi.nlm.nih.gov/29093097
Mutu-GC2_MG021309_2013-04-22	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG021309	2013-04-22	USA	North America	USA	?	Borozan et al	https://www.ncbi.nlm.nih.gov/nuccore/MG021309	Analysis of Epstein-Barr Virus Genomes and Expression Profiles in	J. Virol. (2017) In press	https://pubmed.ncbi.nlm.nih.gov/29093097
EBVaGC8-1_MG021313_2013-04-22	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG021313	2013-04-22	South Korea	Asia	South Korea	?	Borozan et al	https://www.ncbi.nlm.nih.gov/nuccore/MG021313	Analysis of Epstein-Barr Virus Genomes and Expression Profiles in	J. Virol. (2017) In press	https://pubmed.ncbi.nlm.nih.gov/29093097
HKNPC6-GC1_MG021316_2013-04-22	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	MG021316	2013-04-22	Viet Nam	Asia	Vietnam	?	Borozan et al	https://www.ncbi.nlm.nih.gov/nuccore/MG021316	Analysis of Epstein-Barr Virus Genomes and Expression Profiles in	J. Virol. (2017) In press	https://pubmed.ncbi.nlm.nih.gov/29093097
GDGC2_KX674065_2012-04-13	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	KX674065	2012-04-13	China: Guangdong	Asia	China	BioProject: PRJNA317709	Zhou et al	https://www.ncbi.nlm.nih.gov/nuccore/KX674065	Whole-genome sequencing and comparative analysis of Epstein-Barr	Unpublished	?
LC4_KT823509_2014-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	KT823509	2014-XX-XX	China	Asia	China	?	Wang et al	https://www.ncbi.nlm.nih.gov/nuccore/KT823509	Identification and Characterization of Epstein-Barr Virus Genomes	Sci Rep 6, 26156 (2016)	https://pubmed.ncbi.nlm.nih.gov/27189712
CCH_KP968257_1980-10-11	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	KP968257	1980-10-11	Brazil	South America	Brazil	?	Lei et al	https://www.ncbi.nlm.nih.gov/nuccore/KP968257	Epstein-Barr virus from Burkitt Lymphoma biopsies from Africa and	Sci Rep 5, 16706 (2015)	https://pubmed.ncbi.nlm.nih.gov/26593963
MP_KP968258_1980-10-11	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	KP968258	1980-10-11	Brazil	South America	Brazil	?	Lei et al	https://www.ncbi.nlm.nih.gov/nuccore/KP968258	Epstein-Barr virus from Burkitt Lymphoma biopsies from Africa and	Sci Rep 5, 16706 (2015)	https://pubmed.ncbi.nlm.nih.gov/26593963
SCL_KP968259_1980-10-11	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	KP968259	1980-10-11	Brazil	South America	Brazil	?	Lei et al	https://www.ncbi.nlm.nih.gov/nuccore/KP968259	Epstein-Barr virus from Burkitt Lymphoma biopsies from Africa and	Sci Rep 5, 16706 (2015)	https://pubmed.ncbi.nlm.nih.gov/26593963
VGO_KP968260_1980-10-11	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	KP968260	1980-10-11	Brazil	South America	Brazil	?	Lei et al	https://www.ncbi.nlm.nih.gov/nuccore/KP968260	Epstein-Barr virus from Burkitt Lymphoma biopsies from Africa and	Sci Rep 5, 16706 (2015)	https://pubmed.ncbi.nlm.nih.gov/26593963
HU11393_KP968261_1980-10-11	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	KP968261	1980-10-11	Ghana	Africa	Ghana	?	Lei et al	https://www.ncbi.nlm.nih.gov/nuccore/KP968261	Epstein-Barr virus from Burkitt Lymphoma biopsies from Africa and	Sci Rep 5, 16706 (2015)	https://pubmed.ncbi.nlm.nih.gov/26593963
EBVaGC6_KT273946_2009-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	KT273946	2009-XX-XX	China	Asia	China	?	Liu et al	https://www.ncbi.nlm.nih.gov/nuccore/KT273946	Genome-wide analysis of Epstein-Barr virus (EBV) isolated from	Oncotarget 7 (4), 4903-4914 (2016)	https://pubmed.ncbi.nlm.nih.gov/26716899
EBVaGC8_KT273948_2010-XX-XX	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	KT273948	2010-XX-XX	China	Asia	China	?	Liu et al	https://www.ncbi.nlm.nih.gov/nuccore/KT273948	Genome-wide analysis of Epstein-Barr virus (EBV) isolated from	Oncotarget 7 (4), 4903-4914 (2016)	https://pubmed.ncbi.nlm.nih.gov/26716899
FNR_KR063345_1980-10-11	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	KR063345	1980-10-11	Brazil	South America	Brazil	?	Lei et al	https://www.ncbi.nlm.nih.gov/nuccore/KR063345	Epstein-Barr virus from Burkitt Lymphoma biopsies from Africa and	Sci Rep 5, 16706 (2015)	https://pubmed.ncbi.nlm.nih.gov/26593963
sLCL-2-22_LN831023_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN831023	2015-09-24	Kenya	Africa	Kenya	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN831023	Direct Submission	Submitted (06-MAR-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-IM1-16_LN827799_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827799	2015-09-24	Australia	Oceania	Australia	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827799	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
LN824142_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN824142	2015-09-24	?	?	?	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN824142	Direct Submission	Submitted (20-FEB-2015) Edwin, Virus genomics, Wellcome Trust	?
EBV_Mak_1_LN824203_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN824203	2015-09-24	Kenya	Africa	Kenya	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN824203	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-1-12_LN824205_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN824205	2015-09-24	Kenya	Africa	Kenya	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN824205	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
HKN14_LN824209_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN824209	2015-09-24	China	Asia	China	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN824209	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
L591_LN827523_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827523	2015-09-24	Germany	Europe	Germany	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827523	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
HL11_LN827524_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827524	2015-09-24	United Kingdom	Europe	United Kingdom	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827524	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
M-ABA_LN827527_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827527	2015-09-24	?	?	?	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827527	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
Daudi_LN827545_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827545	2015-09-24	Kenya	Africa	Kenya	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827545	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
D3201-2_LN827549_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827549	2015-09-24	China	Asia	China	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827549	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
Cheptages_LN827556_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827556	2015-09-24	Kenya	Africa	Kenya	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827556	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
pLCL-TRL595_LN827559_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827559	2015-09-24	USA	North America	USA	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827559	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-1-19_LN827562_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827562	2015-09-24	Kenya	Africa	Kenya	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827562	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-IM1-09_LN827567_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827567	2015-09-24	Australia	Oceania	Australia	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827567	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-IS1-11_LN827569_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827569	2015-09-24	Australia	Oceania	Australia	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827569	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-BL1-20_LN827571_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827571	2015-09-24	Kenya	Africa	Kenya	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827571	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-IS1-13_LN827578_2015-11-29	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827578	2015-11-29	Australia	Oceania	Australia	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827578	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-2-16_LN827580_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827580	2015-09-24	Kenya	Africa	Kenya	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827580	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-IS1-15_LN827586_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827586	2015-09-24	Australia	Oceania	Australia	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827586	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-IS2-01_LN827589_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827589	2015-09-24	Australia	Oceania	Australia	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827589	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-IS1-10_LN827592_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827592	2015-09-24	Australia	Oceania	Australia	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827592	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-IS1-03_LN827595_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827595	2015-09-24	Australia	Oceania	Australia	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827595	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
sLCL-IS1-04_LN827597_2015-09-24	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	LN827597	2015-09-24	Australia	Oceania	Australia	BioProject: PRJEB8613	Grayson et al	https://www.ncbi.nlm.nih.gov/nuccore/LN827597	Direct Submission	Submitted (26-FEB-2015) SC, Virus genomics, Wellcome Trust Sanger	?
Raji_KF717093_2015-01-01	Human gammaherpesvirus 4	EBV_gB	?	KF717093	2015-01-01	?	?	?	?	Anne et al	https://www.ncbi.nlm.nih.gov/nuccore/KF717093	Permissive enhancer elements in EBV's chromatin regulate the	Unpublished	?
Akata_KC207813_2012-12-28	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	KC207813	2012-12-28	Japan	Asia	Japan	?	Lin et al	https://www.ncbi.nlm.nih.gov/nuccore/KC207813	Whole-Genome Sequencing of the Akata and Mutu Epstein-Barr Virus	J. Virol. 87 (2), 1172-1182 (2013)	https://pubmed.ncbi.nlm.nih.gov/23152513
HKNPC1_JQ009376_2008-05-09	Human gammaherpesvirus 4	EBV_gB	Homo sapiens	JQ009376	2008-05-09	China: Hong Kong, SAR	Asia	China	?	Kwok et al	https://www.ncbi.nlm.nih.gov/nuccore/JQ009376	Genomic sequencing and comparative analysis of Epstein-Barr virus	PLoS ONE 7 (5), E36939 (2012)	https://pubmed.ncbi.nlm.nih.gov/22590638
B95-8_V01555_2016-07-26	Human gammaherpesvirus 4	EBV_gB	?	V01555	2016-07-26	?	?	?	?	Arrand et al	https://www.ncbi.nlm.nih.gov/nuccore/V01555	Molecular cloning of the complete Epstein-Barr virus genome as a	Nucleic Acids Res. 9 (13), 2999-3014 (1981)	https://pubmed.ncbi.nlm.nih.gov/6269068
