strain	virus	gene	host	accession	date	location	region	country	database	authors	url	title	journal	paper_url
06-14257_HM011336_2006-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011336	2006-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011336	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
06-17037_HM011337_2006-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011337	2006-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011337	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
06-49144_HM011339_2006-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011339	2006-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011339	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
07-26252_HM011340_2007-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011340	2007-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011340	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
07-39034_HM011341_2007-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011341	2007-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011341	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
08-09069_HM011342_2008-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011342	2008-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011342	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
08-16182_HM011344_2008-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011344	2008-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011344	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
97-31214_HM011345_1997-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011345	1997-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011345	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
97-40592_HM011346_1997-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011346	1997-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011346	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
97-40665_HM011347_1997-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011347	1997-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011347	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
97-42053_HM011348_1997-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011348	1997-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011348	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
97-51631_HM011351_1997-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011351	1997-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011351	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
97-53380_HM011352_1997-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011352	1997-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011352	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
98-04792_HM011354_1998-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011354	1998-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011354	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
98-12141_HM011355_1998-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011355	1998-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011355	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
98-15085_HM011356_1998-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011356	1998-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011356	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
98-17422_HM011359_1998-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011359	1998-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011359	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
99-30262_HM011362_1999-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011362	1999-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011362	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
99-59340_HM011365_1999-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011365	1999-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011365	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
99-62039_HM011366_1999-XX-XX	Human alphaherpesvirus 2	HSV2_gB	Homo sapiens	HM011366	1999-XX-XX	Germany	Europe	Germany	?	Schmidt-Chanasit et al	https://www.ncbi.nlm.nih.gov/nuccore/HM011366	A 12-year molecular survey of clinical herpes simplex virus type 2	J. Clin. Virol. 48 (3), 208-211 (2010)	https://pubmed.ncbi.nlm.nih.gov/20488747
OGM-890_AB442016_2009-02-10	Human alphaherpesvirus 2	HSV2_gB	?	AB442016	2009-02-10	Japan	Asia	Japan	?	Chikaoka et al	https://www.ncbi.nlm.nih.gov/nuccore/AB442016	Sequence of UL27 of Herpes simplex virus type 2	Published Only in Database (2008)	?
333_variant_AC1_EU018080_2007-11-29	Human alphaherpesvirus 2	HSV2_gB	?	EU018080	2007-11-29	?	?	?	?	Adamiak et al	https://www.ncbi.nlm.nih.gov/nuccore/EU018080	Herpes simplex virus type 2 glycoprotein G is targeted by the	J. Virol. 81 (24), 13424-13434 (2007)	https://pubmed.ncbi.nlm.nih.gov/17928351
333_variant_AC3_EU018081_2007-11-29	Human alphaherpesvirus 2	HSV2_gB	?	EU018081	2007-11-29	?	?	?	?	Adamiak et al	https://www.ncbi.nlm.nih.gov/nuccore/EU018081	Herpes simplex virus type 2 glycoprotein G is targeted by the	J. Virol. 81 (24), 13424-13434 (2007)	https://pubmed.ncbi.nlm.nih.gov/17928351
333_variant_AC6_EU018082_2007-11-29	Human alphaherpesvirus 2	HSV2_gB	?	EU018082	2007-11-29	?	?	?	?	Adamiak et al	https://www.ncbi.nlm.nih.gov/nuccore/EU018082	Herpes simplex virus type 2 glycoprotein G is targeted by the	J. Virol. 81 (24), 13424-13434 (2007)	https://pubmed.ncbi.nlm.nih.gov/17928351
333_variant_AC8_EU018083_2007-11-29	Human alphaherpesvirus 2	HSV2_gB	?	EU018083	2007-11-29	?	?	?	?	Adamiak et al	https://www.ncbi.nlm.nih.gov/nuccore/EU018083	Herpes simplex virus type 2 glycoprotein G is targeted by the	J. Virol. 81 (24), 13424-13434 (2007)	https://pubmed.ncbi.nlm.nih.gov/17928351
333_variant_A9_EU018084_2007-11-29	Human alphaherpesvirus 2	HSV2_gB	?	EU018084	2007-11-29	?	?	?	?	Adamiak et al	https://www.ncbi.nlm.nih.gov/nuccore/EU018084	Herpes simplex virus type 2 glycoprotein G is targeted by the	J. Virol. 81 (24), 13424-13434 (2007)	https://pubmed.ncbi.nlm.nih.gov/17928351
333_variant_C3_EU018085_2007-11-29	Human alphaherpesvirus 2	HSV2_gB	?	EU018085	2007-11-29	?	?	?	?	Adamiak et al	https://www.ncbi.nlm.nih.gov/nuccore/EU018085	Herpes simplex virus type 2 glycoprotein G is targeted by the	J. Virol. 81 (24), 13424-13434 (2007)	https://pubmed.ncbi.nlm.nih.gov/17928351
333_variant_C5_EU018086_2007-11-29	Human alphaherpesvirus 2	HSV2_gB	?	EU018086	2007-11-29	?	?	?	?	Adamiak et al	https://www.ncbi.nlm.nih.gov/nuccore/EU018086	Herpes simplex virus type 2 glycoprotein G is targeted by the	J. Virol. 81 (24), 13424-13434 (2007)	https://pubmed.ncbi.nlm.nih.gov/17928351
333_variant_AC2_EU018113_2007-11-29	Human alphaherpesvirus 2	HSV2_gB	?	EU018113	2007-11-29	?	?	?	?	Adamiak et al	https://www.ncbi.nlm.nih.gov/nuccore/EU018113	Herpes simplex virus type 2 glycoprotein G is targeted by the	J. Virol. 81 (24), 13424-13434 (2007)	https://pubmed.ncbi.nlm.nih.gov/17928351
333_variant_AC9_EU018120_2007-11-29	Human alphaherpesvirus 2	HSV2_gB	?	EU018120	2007-11-29	?	?	?	?	Adamiak et al	https://www.ncbi.nlm.nih.gov/nuccore/EU018120	Herpes simplex virus type 2 glycoprotein G is targeted by the	J. Virol. 81 (24), 13424-13434 (2007)	https://pubmed.ncbi.nlm.nih.gov/17928351
BBKC_AF021340_2000-08-24	Human alphaherpesvirus 2	HSV2_gB	?	AF021340	2000-08-24	?	?	?	?	Terhune et al	https://www.ncbi.nlm.nih.gov/nuccore/AF021340	Limited variability of glycoprotein gene sequences and neutralizing	J. Infect. Dis. 178 (1), 8-15 (1998)	https://pubmed.ncbi.nlm.nih.gov/9652417
HG52_Z86099_2006-11-14	Human alphaherpesvirus 2	HSV2_gB	?	Z86099	2006-11-14	?	?	?	?	McGeoch et al	https://www.ncbi.nlm.nih.gov/nuccore/Z86099	DNA sequence and genetic content of the HindIII l region in the	J. Gen. Virol. 68 (PT 1), 19-38 (1987)	https://pubmed.ncbi.nlm.nih.gov/3027242
CAM4B_U12172_1994-08-05	Human alphaherpesvirus 2	HSV2_gB	?	U12172	1994-08-05	?	?	?	?	Terhune et al	https://www.ncbi.nlm.nih.gov/nuccore/U12172	Variability of herpes simplex virus glycoproteins in clinical	Unpublished	?
MMA_U12174_1994-08-05	Human alphaherpesvirus 2	HSV2_gB	?	U12174	1994-08-05	?	?	?	?	Terhune et al	https://www.ncbi.nlm.nih.gov/nuccore/U12174	Variability of herpes simplex virus glycoproteins in clinical	Unpublished	?
WTW1A_U12175_1994-08-05	Human alphaherpesvirus 2	HSV2_gB	?	U12175	1994-08-05	?	?	?	?	Terhune et al	https://www.ncbi.nlm.nih.gov/nuccore/U12175	Variability of herpes simplex virus glycoproteins in clinical	Unpublished	?
333_M24771_1995-01-13	Human alphaherpesvirus 2	HSV2_gB	?	M24771	1995-01-13	?	?	?	?	Zwaagstra et al	https://www.ncbi.nlm.nih.gov/nuccore/M24771	The nucleotide sequence of herpes simplex virus type 2 (333)	Can. J. Microbiol. 33 (10), 879-887 (1987)	https://pubmed.ncbi.nlm.nih.gov/2446730
